2026-07-08 20:53:31 procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
2026-07-08 20:53:31  r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
2026-07-08 21:14:26  0  0      0 2969520   2104 300188    0    0     0     0  557  602  2  1 98  0  0
2026-07-08 21:14:31 procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
2026-07-08 21:14:31  r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
2026-07-08 21:14:31  0  0      0 2969492   2104 300240    0    0     0     4  604  656  2  1 97  0  0
2026-07-08 21:14:36  0  0      0 2969436   2104 300272    0    0     0     4  551  575  2  1 97  0  0
2026-07-08 21:14:41  2  0      0 2969352   2104 300324    0    0     0     2  564  608  2  1 97  0  0
2026-07-08 21:14:46  0  0      0 2969324   2104 300376    0    0     0    60  465  518  1  0 98  0  0
2026-07-08 21:14:51  0  0      0 2969268   2104 300428    0    0     0     1  580  622  2  1 97  0  0
2026-07-08 21:14:56  0  0      0 2969212   2104 300480    0    0     0     0  584  637  2  1 97  0  0
2026-07-08 21:15:01  0  0      0 2967476   2104 300516    0    0     0    39  594  627  2  1 97  0  0
2026-07-08 21:15:06  5  0      0 2968992   2104 300576    0    0     0     0  548  584  2  1 97  0  0
2026-07-08 21:15:11  0  0      0 2968992   2104 300628    0    0     0     0  528  568  2  1 98  0  0
2026-07-08 21:15:16  0  0      0 2968964   2104 300680    0    0     0     0  564  599  2  1 97  0  0
2026-07-08 21:15:21  0  0      0 2968964   2104 300728    0    0     0    70  552  579  2  1 98  0  0
2026-07-08 21:15:26  0  0      0 2968880   2104 300764    0    0     0     0  546  596  2  1 97  0  0
2026-07-08 21:15:31  0  0      0 2968852   2104 300812    0    0     0     8  441  487  2  0 98  0  0
2026-07-08 21:15:36  0  0      0 2968768   2104 300864    0    0     0     6  562  600  2  1 97  0  0
2026-07-08 21:15:41  0  0      0 2968712   2104 300916    0    0     0     0  584  636  2  1 97  0  0
2026-07-08 21:15:46  1  0      0 2968656   2104 300964    0    0     0     0  537  568  2  0 97  0  0
2026-07-08 21:15:51  4  0      0 2968600   2104 301000    0    0     0    58  490  533  2  0 98  0  0
2026-07-08 21:15:56  0  0      0 2968544   2104 301048    0    0     0     1  518  552  2  1 98  0  0
2026-07-08 21:16:01  0  0      0 2966808   2104 301100    0    0     0    13  582  630  2  1 97  0  0
2026-07-08 21:16:06  0  0      0 2960432   2104 309356    0    0     0     0  602  635  2  1 97  0  0
2026-07-08 21:16:11  0  0      0 2960404   2104 309392    0    0     0     0  598  651  2  1 97  0  0
2026-07-08 21:16:16 procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
2026-07-08 21:16:16  r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
2026-07-08 21:16:16  0  0      0 2960376   2104 309444    0    0     0     0  456  510  2  0 98  0  0
2026-07-08 21:16:21  0  0      0 2960292   2104 309496    0    0     0    59  592  633  2  1 97  0  0
2026-07-08 21:16:26  0  0      0 2960264   2104 309544    0    0     0     1  578  613  2  1 97  0  0
2026-07-08 21:16:31  0  0      0 2960208   2104 309596    0    0     0    29  572  615  2  1 97  0  0
2026-07-08 21:16:36  3  0      0 2960180   2104 309632    0    0     0     0  478  504  2  0 98  0  0
2026-07-08 21:16:41  0  0      0 2960124   2104 309684    0    0     0     0  536  585  2  1 98  0  0
2026-07-08 21:16:46  0  0      0 2960068   2104 309736    0    0     0     0  602  638  2  1 97  0  0
2026-07-08 21:16:51  0  0      0 2960012   2104 309784    0    0     0     0  540  555  2  1 98  0  0
2026-07-08 21:16:56  0  0      0 2959984   2104 309820    0    0     0     0  569  613  2  1 97  0  0
2026-07-08 21:17:01  0  0      0 2958264   2104 309872    0    0     0     5  489  532  2  1 98  0  0
2026-07-08 21:17:06  0  0      0 2959748   2104 309924    0    0     0    62  614  630  2  1 97  0  0
2026-07-08 21:17:11  0  0      0 2959748   2104 309972    0    0     0     0  579  607  2  1 97  0  0
2026-07-08 21:17:16  0  0      0 2959720   2104 310024    0    0     0     0  549  575  2  1 97  0  0
2026-07-08 21:17:21  0  0      0 2959720   2104 310060    0    0     0     0  485  516  2  0 98  0  0
2026-07-08 21:17:26  0  0      0 2959664   2104 310112    0    0     0    45  564  623  1  1 98  0  0
2026-07-08 21:17:31  0  0      0 2959608   2104 310160    0    0     0     5  554  561  2  1 98  0  0
2026-07-08 21:17:36  0  0      0 2959552   2104 310196    0    0     0     0  582  612  2  1 97  0  0
2026-07-08 21:17:41  0  0      0 2959524   2104 310256    0    0     0     0  557  611  2  1 98  0  0
2026-07-08 21:17:46  0  0      0 2959432   2104 310304    0    0     0     0  450  489  1  0 98  0  0
2026-07-08 21:17:51  0  0      0 2959376   2104 310356    0    0     0     0  573  602  2  1 97  0  0
2026-07-08 21:17:56  0  0      0 2959348   2104 310404    0    0     0    62  562  585  2  1 97  0  0
2026-07-08 21:18:01 procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
2026-07-08 21:18:01  r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
2026-07-08 21:18:01  0  0      0 2957556   2104 310456    0    0     0    18  615  644  2  1 97  0  0
2026-07-08 21:18:06  0  0      0 2959096   2104 310496    0    0     0     0  547  561  2  1 97  0  0
2026-07-08 21:18:11  0  0      0 2959096   2104 310544    0    0     0     0  518  573  2  0 98  0  0
2026-07-08 21:18:16  1  0      0 2959068   2104 310596    0    0     0     0  584  619  2  1 97  0  0
2026-07-08 21:18:21  0  0      0 2950848   2104 318852    0    0     0     0  575  607  2  1 97  0  0
2026-07-08 21:18:26  0  0      0 2950792   2104 318888    0    0     0    59  549  591  2  1 98  0  0
2026-07-08 21:18:31  0  0      0 2950680   2104 318940    0    0     0     5  467  506  2  0 98  0  0
2026-07-08 21:18:36  0  0      0 2950680   2104 318992    0    0     0     4  608  648  2  1 97  0  0
2026-07-08 21:18:41  0  0      0 2950596   2104 319044    0    0     0     0  565  590  2  1 97  0  0
2026-07-08 21:18:46  0  0      0 2950540   2104 319084    0    0     0     0  546  560  2  1 97  0  0
2026-07-08 21:18:51  0  0      0 2950484   2104 319128    0    0     0     0  494  526  2  1 98  0  0
2026-07-08 21:18:56  0  0      0 2950456   2104 319180    0    0     0    59  526  558  2  0 98  0  0
2026-07-08 21:19:01  0  0      0 2948764   2104 319232    0    0     0     8  631  678  2  1 97  0  0
2026-07-08 21:19:06  0  0      0 2950244   2104 319276    0    0     0     0  601  633  2  1 97  0  0
2026-07-08 21:19:11  0  0      0 2950272   2104 319324    0    0     0     0  549  581  2  1 98  0  0
2026-07-08 21:19:16  0  0      0 2950216   2104 319364    0    0     0     0  433  469  1  0 98  0  0
2026-07-08 21:19:21  0  0      0 2950160   2104 319416    0    0     0     0  584  623  2  1 97  0  0
2026-07-08 21:19:26  0  0      0 2950916   2104 319468    0    0     0     0  583  628  2  1 97  0  0
2026-07-08 21:19:31  0  0      0 2950888   2104 319504    0    0     0    76  574  609  2  1 97  0  0
2026-07-08 21:19:36  0  0      0 2950804   2104 319552    0    0     0     0  507  549  2  1 98  0  0
2026-07-08 21:19:41  0  0      0 2950944   2104 319608    0    0     0     2  551  609  2  1 98  0  0
2026-07-08 21:19:46 procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
2026-07-08 21:19:46  r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
2026-07-08 21:19:46  0  0      0 2950888   2104 319656    0    0     0     0  571  604  2  1 97  0  0
2026-07-08 21:19:51  0  0      0 2950876   2104 319700    0    0     0     0  668  692  3  1 97  0  0
2026-07-08 21:19:56  0  0      0 2950904   2104 319736    0    0     0     0  564  610  2  1 97  0  0
2026-07-08 21:20:01  0  0      0 2949096   2104 319796    0    0     0     6  493  543  2  1 98  0  0
2026-07-08 21:20:06  0  0      0 2950624   2104 319852    0    0     0    59  597  602  2  1 97  0  0
2026-07-08 21:20:11  0  0      0 2950624   2104 319900    0    0     0     0  575  606  2  1 97  0  0
2026-07-08 21:20:16  0  0      0 2950596   2104 319936    0    0     0     0  572  610  2  1 98  0  0
2026-07-08 21:20:21  0  0      0 2950540   2104 319988    0    0     0     0  500  551  2  0 98  0  0
2026-07-08 21:20:26  0  0      0 2950484   2104 320036    0    0     0     2  534  596  2  0 98  0  0
2026-07-08 21:20:31  0  0      0 2950428   2104 320088    0    0     0    38  570  604  2  1 97  0  0
2026-07-08 21:20:36  0  0      0 2950400   2104 320120    0    0     0    65  581  626  2  1 97  0  0
2026-07-08 21:20:41  0  0      0 2950288   2104 320180    0    0     0     1  564  596  2  1 97  0  0
2026-07-08 21:20:46  0  0      0 2950288   2104 320220    0    0     0     0  469  532  1  0 98  0  0
2026-07-08 21:20:51  0  0      0 2950204   2104 320272    0    0     0     0  576  625  2  1 97  0  0
2026-07-08 21:20:56  0  0      0 2950148   2104 320324    0    0     0     0  598  643  2  1 97  0  0
2026-07-08 21:21:01  0  0      0 2948400   2104 320364    0    0     0    11  603  634  2  1 97  0  0
2026-07-08 21:21:06  0  0      0 2943228   2104 327124    0    0     0     0  522  557  2  1 97  0  0
2026-07-08 21:21:11  0  0      0 2943200   2104 327176    0    0     0    69  529  571  2  1 98  0  0
2026-07-08 21:21:16  0  0      0 2943200   2104 327228    0    0     0     0  580  615  2  0 97  0  0
2026-07-08 21:21:21  0  0      0 2943144   2104 327276    0    0     0     0  580  624  2  1 97  0  0
2026-07-08 21:21:26  0  0      0 2943088   2104 327328    0    0     0     0  572  603  2  1 97  0  0
2026-07-08 21:21:31 procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
2026-07-08 21:21:31  r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
2026-07-08 21:21:31  0  0      0 2943032   2104 327364    0    0     0     5  465  513  2  0 98  0  0
2026-07-08 21:21:36  0  0      0 2942976   2104 327416    0    0     0     4  603  631  2  1 97  0  0
2026-07-08 21:21:41  0  0      0 2942920   2104 327464    0    0     0    59  604  633  2  1 97  0  0
2026-07-08 21:21:46  0  0      0 2942920   2104 327508    0    0     0     1  580  595  2  1 97  0  0
2026-07-08 21:21:51  0  0      0 2942864   2104 327552    0    0     0     0  500  523  2  0 98  0  0
2026-07-08 21:21:56  0  0      0 2942808   2104 327600    0    0     0     0  539  608  2  0 98  0  0
2026-07-08 21:22:01  0  0      0 2941004   2104 327652    0    0     0     9  646  683  2  1 97  0  0
2026-07-08 21:22:06  0  0      0 2942584   2104 327700    0    0     0     0  636  682  2  1 97  0  0
2026-07-08 21:22:11  0  0      0 2942612   2104 327752    0    0     0    58  564  591  2  1 97  0  0
2026-07-08 21:22:16  0  0      0 2942612   2104 327788    0    0     0     1  436  459  2  0 98  0  0
2026-07-08 21:22:21  0  0      0 2942612   2104 327840    0    0     0     0  610  657  2  1 97  0  0
2026-07-08 21:22:26  0  0      0 2942556   2104 327888    0    0     0     0  591  655  2  1 97  0  0
2026-07-08 21:22:31  0  0      0 2942500   2104 327940    0    0     0     1  590  633  2  1 97  0  0
2026-07-08 21:22:36  0  0      0 2942444   2104 327976    0    0     0     5  504  530  2  1 98  0  0
2026-07-08 21:22:41  0  0      0 2942416   2104 328028    0    0     0     0  534  603  2  0 98  0  0
2026-07-08 21:22:46  0  0      0 2934140   2104 336288    0    0     0    70  624  688  2  1 97  0  0
2026-07-08 21:22:51  0  0      0 2934084   2104 336336    0    0     0     0  586  608  2  1 97  0  0
2026-07-08 21:22:56  0  0      0 2934056   2104 336372    0    0     0     0  574  635  2  1 97  0  0
2026-07-08 21:23:01  0  0      0 2932308   2104 336424    0    0     0     4  499  534  2  1 98  0  0
2026-07-08 21:23:06  0  0      0 2933916   2104 336476    0    0     0     0  656  701  2  1 97  0  0
2026-07-08 21:23:11  0  0      0 2933888   2104 336528    0    0     0     0  589  620  2  1 97  0  0
2026-07-08 21:23:16 procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
2026-07-08 21:23:16  r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
2026-07-08 21:23:16  0  0      0 2933888   2104 336564    0    0     0     0  595  642  2  0 97  0  0
2026-07-08 21:23:21  2  0      0 2933860   2104 336612    0    0     0    60  517  548  2  1 98  0  0
2026-07-08 21:23:26  0  0      0 2933860   2104 336664    0    0     0     1  553  598  2  0 98  0  0
2026-07-08 21:23:31  0  0      0 2933748   2104 336716    0    0     0     1  612  667  2  1 97  0  0
2026-07-08 21:23:36  0  0      0 2933692   2104 336748    0    0     0     2  588  623  2  1 97  0  0
2026-07-08 21:23:41  0  0      0 2933664   2104 336800    0    0     0     2  623  685  2  1 97  0  0
2026-07-08 21:23:46  0  0      0 2933580   2104 336852    0    0     0     0  465  511  1  0 98  0  0
2026-07-08 21:23:51  0  0      0 2933552   2104 336904    0    0     0     0  602  660  2  1 97  0  0
2026-07-08 21:23:56  0  0      0 2933496   2104 336956    0    0     0    70  591  638  2  1 97  0  0
2026-07-08 21:24:01  0  0      0 2931748   2104 337004    0    0     0     7  605  646  2  1 97  0  0
2026-07-08 21:24:06  4  0      0 2933284   2104 337048    0    0     0     0  548  590  2  1 97  0  0
2026-07-08 21:24:11  0  0      0 2933284   2104 337100    0    0     0     0  549  625  2  1 98  0  0
2026-07-08 21:24:16  0  0      0 2933256   2104 337152    0    0     0    46  628  701  2  1 98  0  0
2026-07-08 21:24:21  0  0      0 2933256   2104 337200    0    0     0     0  591  646  2  1 97  0  0
2026-07-08 21:24:26  0  0      0 2933172   2104 337252    0    0     0     0  573  628  2  1 97  0  0
2026-07-08 21:24:31  0  0      0 2933172   2104 337288    0    0     0     2  484  553  1  1 98  0  0
2026-07-08 21:24:36  0  0      0 2933116   2104 337340    0    0     0     0  598  643  2  1 97  0  0
2026-07-08 21:24:41  0  0      0 2933032   2104 337388    0    0     0     0  577  636  2  1 98  0  0
2026-07-08 21:24:46  0  0      0 2933004   2104 337436    0    0     0    60  599  647  2  1 97  0  0
2026-07-08 21:24:51  0  0      0 2932920   2104 337476    0    0     0     0  515  567  2  0 98  0  0
2026-07-08 21:24:56  0  0      0 2932892   2104 337528    0    0     0     0  557  626  2  0 98  0  0
2026-07-08 21:25:01 procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
2026-07-08 21:25:01  r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
2026-07-08 21:25:01  0  0      0 2922636   2104 345800    0    0     0    18  666  686  3  1 96  0  0
2026-07-08 21:25:06  0  0      0 2924480   2104 345848    0    0     0     0  593  612  2  1 97  0  0
2026-07-08 21:25:11  0  0      0 2924508   2104 345884    0    0     0     0  582  648  2  1 97  0  0
2026-07-08 21:25:16  0  0      0 2924528   2104 345936    0    0     0    60  447  490  2  0 98  0  0
2026-07-08 21:25:21  0  0      0 2924444   2104 345988    0    0     0     0  592  640  2  1 97  0  0
2026-07-08 21:25:26  0  0      0 2924388   2104 346040    0    0     0     0  631  711  2  1 97  0  0
2026-07-08 21:25:31  1  0      0 2924388   2104 346076    0    0     0    39  591  634  2  1 97  0  0
2026-07-08 21:25:36  0  0      0 2924332   2104 346128    0    0     0     6  524  577  2  1 98  0  0
2026-07-08 21:25:41  0  0      0 2924276   2104 346176    0    0     0    54  527  596  2  1 98  0  0
2026-07-08 21:25:46  0  0      0 2924220   2104 346228    0    0     0     0  627  691  2  1 97  0  0
2026-07-08 21:25:51  0  0      0 2924164   2104 346264    0    0     0     0  628  693  2  1 97  0  0
2026-07-08 21:25:56  0  0      0 2924108   2104 346316    0    0     0     0  593  655  2  1 97  0  0
2026-07-08 21:26:01  0  0      0 2922360   2104 346368    0    0     0     0  508  572  2  1 98  0  0
2026-07-08 21:26:06  0  0      0 2923896   2104 346420    0    0     0     2  645  685  2  1 97  0  0
2026-07-08 21:26:11  0  0      0 2933548   2104 346472    0    0     0     0  583  629  2  1 97  0  0
2026-07-08 21:26:16  0  0      0 2933492   2104 346508    0    0     0    60  620  688  2  0 98  0  0
2026-07-08 21:26:21  0  0      0 2933436   2104 346560    0    0     0     0  494  524  2  0 98  0  0
2026-07-08 21:26:26  0  0      0 2933408   2104 346612    0    0     0     0  540  599  2  1 98  0  0
2026-07-08 21:26:31  0  0      0 2933352   2104 346660    0    0     0     0  600  635  2  1 97  0  0
2026-07-08 21:26:36  0  0      0 2933268   2104 346712    0    0     0    15  619  675  2  1 97  0  0
2026-07-08 21:26:41  0  0      0 2933212   2104 346748    0    0     0     2  585  636  2  1 97  0  0
2026-07-08 21:26:46 procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
2026-07-08 21:26:46  r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
2026-07-08 21:26:46  0  0      0 2933184   2104 346800    0    0     0     1  474  525  2  0 98  0  0
2026-07-08 21:26:51  0  0      0 2933128   2104 346852    0    0     0    70  622  686  2  1 97  0  0
2026-07-08 21:26:56  1  0      0 2933100   2104 346904    0    0     0     0  614  669  2  1 97  0  0
2026-07-08 21:27:01  0  0      0 2931352   2104 346956    0    0     0     0  654  711  2  1 97  0  0
